,accept_socket,add_netjob,bind_socket,change_service_config,check_for_debugger,com_create_instance,com_createole_object,com_get_class_object,connect,connect_socket,control_service,copy_file,create_directory,create_file,create_interface,create_key,create_mailslot,create_mutex,create_namedpipe,create_open_file,create_process,create_process_as_user,create_process_nt,create_service,create_socket,create_thread,create_thread_remote,create_window,delete_file,delete_key,delete_service,delete_share,delete_value,destroy_window,download_file,download_file_to_cache,dump_line,enum_handles,enum_items,enum_keys,enum_modules,enum_processes,enum_services,enum_share,enum_subtypes,enum_types,enum_values,enum_window,exit_windows,find_file,find_window,get_computer_name,get_file_attributes,get_host_by_addr,get_host_by_name,get_system_directory,get_system_time,get_userinfo,get_username,get_windows_directory,impersonate_user,kill_process,listen_socket,load_dll,load_driver,load_image,logon_as_user,message,move_file,open_file,open_key,open_mutex,open_process,open_scmanager,open_service,open_url,process,query_value,read_section,read_value,recv_socket,remove_directory,revert_to_self,send_socket,set_file_attributes,set_file_time,set_system_time,set_thread_context,set_value,set_windows_hook,show_window,sleep,start_service,thread,trimmed_bytes,unload_driver,vm_allocate,vm_mapviewofsection,vm_protect,vm_read,vm_write,write_value
1622,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1623,0,0,0,0,2,34,0,3,0,0,0,0,3,12,0,1,0,16,0,6,2,0,0,0,3,7,0,30,1,0,0,0,0,42,0,0,0,0,0,26,0,0,0,1,0,0,12,54,0,998,4,7,2609,0,6,36,1,0,2,0,2,1,0,127,0,2,0,0,0,44,2942,3,4,2,1,0,2,453,0,46,0,0,0,0,1,0,0,0,7,16,3,2532,0,4,0,0,0,0,104,0,0,0
1624,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,2,0,8,0,17,1,0,0,1,5,4,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,3,5,0,9,15,0,0,0,2,3,1,0,91,0,2,0,0,0,20,44,1,0,5,2,2,2,14,0,0,0,0,0,0,2,0,0,0,20,2,0,3,1,4,0,0,0,0,38,0,0,0
1625,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,1,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
1626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,24,0,1,0,0,0,0,10,0,2,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1627,0,0,6,0,4,3,0,0,0,6,0,3,84,8,0,6,0,34,0,44,10,0,0,0,11,10,6,6,653,1,0,0,6,0,0,0,1509,0,0,5,0,2,0,0,0,0,2,9,0,26,6,10,11,0,11,38,8,0,11,1,6,6,0,228,0,6,0,0,1,106,689,0,2,2,0,6,6,706,0,0,90,69,2,6,1,0,0,0,59,8,0,5,0,12,90,0,24,0,287,0,15,0
1628,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,8,0,0,0,0,0,1,0,33,0,1,0,0,0,1,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,1,0,0,0,0,0,0,0,0
1629,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,7,0,0,0,0,0,1,0,53,0,1,0,0,0,2,10,0,0,3,2,0,1,7,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0
1630,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1631,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,4,0,0,0,0,0,1,0,56,0,2,0,0,0,4,12,1,0,0,0,0,1,12,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,8,0,121,0,5,0
1632,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,58,0,2,0,0,0,4,12,0,0,0,0,0,1,12,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,8,0,133,0,5,0
1633,0,0,18,0,2,63,0,88,0,18,0,4,10,97,0,6,0,11,0,24,1,0,0,0,34,25,0,21,20,1,0,0,4,65,0,0,3149,0,0,170,0,197,0,0,0,0,18,77,0,55,34,21,139,0,24,33,4,0,0,0,5,2,0,238,0,3,0,0,0,132,1131,2,17,4,3,0,3,979,1,6,159,1,0,90,20,15,0,0,23,14,3,199,0,24,183,0,0,0,98,0,0,0
1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1635,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,6,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,6,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1636,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1637,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1638,0,0,0,0,2,34,0,3,0,0,0,0,3,12,0,1,0,16,0,6,2,0,0,0,3,7,0,30,1,0,0,0,0,42,0,0,0,0,0,26,0,0,0,1,0,0,12,54,0,998,4,7,2680,0,6,36,1,0,2,0,2,1,0,127,0,2,0,0,0,44,3013,3,4,2,1,0,2,453,0,46,0,0,0,0,1,0,0,0,7,16,3,2603,0,4,0,0,0,0,104,0,0,0
1639,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1640,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,13,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,716,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,108,0,2,0,47,0,12,43,0,0,0,0,0,1,35,0,0,33,0,0,12,0,0,0,0,0,4,0,2,0,3,43,0,8,0,25,0,5,0
1641,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,5,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,2,0,0,0,0,36,0,0,0
1642,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1643,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1644,0,0,1,0,2,2,0,0,8,0,0,1,65,0,0,2,0,11,0,74,1,0,0,0,9,17,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,4,4,0,16,9,5,0,6,0,2,2,1,666,0,11,0,0,1,322,264,101,2,7,1,8,8,394,0,0,0,0,0,0,3,1,0,0,9,0,0,361,0,29,0,0,7,0,193,0,5,0
1645,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1646,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,15,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,716,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,105,0,2,0,46,0,12,43,2,0,0,0,0,1,35,0,0,33,0,0,12,0,0,0,0,0,4,0,2,0,3,43,0,8,0,15,0,5,0
1647,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1648,0,0,0,0,2,5,0,1,0,0,0,0,0,2,0,0,0,13,0,0,2,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,4,0,2,2,0,24,0,0,17,0,0,0,0,0,0,0,117,0,3,0,0,0,17,156,0,2,0,0,0,2,460,0,6,0,0,0,0,0,0,0,0,0,6,1,1,0,5,0,0,0,0,54,0,0,0
1649,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,0,7,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,9,0,0,11,2,0,0,1,0,0,0,50,0,2,0,0,0,8,20,0,0,0,0,0,1,14,1,11,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0
1650,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,14,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1651,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,20,0,1,0,0,0,0,10,0,0,1,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
1652,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,1,0,7,0,0,12,0,0,0,2,0,2,0,84,0,2,0,0,0,14,93,0,2,0,0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1653,0,0,0,0,2,5,0,2,0,2,0,0,0,1,0,0,0,13,0,15,1,0,0,0,4,7,2,4,0,0,0,0,0,0,0,0,758,0,0,2,0,0,0,0,0,0,0,2,0,0,0,3,1,0,2,12,2,0,4,0,0,1,0,103,0,2,0,48,0,12,43,0,0,0,0,0,1,35,0,0,38,0,0,10,0,0,0,0,0,4,0,2,0,3,45,0,8,0,25,0,5,0
1654,0,0,1,0,4,21,0,3,0,1,0,0,0,0,0,0,0,18,0,5,5,0,0,0,2,16,0,14,0,0,0,0,1,0,1,0,33,0,0,40,0,0,0,0,0,0,1,8,0,10,8,10,34,0,2,35,2,0,0,0,3,3,0,202,0,5,0,0,0,31,303,1,2,4,2,0,5,147,0,31,1,0,0,3,0,0,0,0,15,12,1,5,0,17,1,0,0,0,150,0,0,0
1655,0,0,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,7,0,0,1,0,0,0,0,0,0,12,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10,1,0,16,0,0,21,1,0,0,1,0,0,0,52,0,2,0,0,0,11,24,0,0,0,0,0,2,18,0,5,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0
1656,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,7,0,5,1,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,13,4,0,2,0,3,1,0,68,0,1,0,0,0,14,511,1,0,2,1,1,2,534,0,0,1,0,0,1,0,0,0,0,14,2,0,0,0,2,1,0,8,0,55,0,5,0
1657,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,9,0,5,1,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,13,0,0,2,0,3,1,0,69,0,1,0,0,0,14,511,3,0,2,1,1,2,534,0,0,1,0,0,1,0,0,0,0,14,2,0,0,0,2,1,0,8,0,55,0,5,0
1658,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,7,0,0,0,1,0,1,0,36,0,1,0,0,0,5,23,1,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
1659,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1660,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,2,0,0,10,0,0,0,0,0,1,0,26,0,1,0,0,0,2,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0
1661,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,4,0,0,0,0,0,1,0,61,0,2,0,0,0,4,12,1,0,0,0,0,1,12,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,8,0,133,0,5,0
1662,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,1,0,0,1,0,1,0,25,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1663,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,7,0,0,1,0,0,0,0,0,0,8,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,13,0,0,12,1,0,0,1,0,1,0,50,0,2,0,0,0,8,20,0,0,0,0,0,1,14,1,11,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0
1664,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,3,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,2,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,3,0,0,0,0,36,0,0,0
1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1666,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,49,0,6,4,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,4,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,2,0,0,0,0,36,0,0,0
1667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,0,0,0,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1668,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1669,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,0,7,0,5,1,0,0,0,2,6,2,3,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,1,1,0,6,0,6,3,0,3,13,0,0,2,0,3,1,0,68,0,1,0,0,0,14,511,1,0,2,1,1,2,534,0,0,1,0,0,1,0,0,0,0,14,2,0,0,0,2,1,0,8,0,55,0,5,0
1670,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,47,0,6,2,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,3,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1671,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,1,0,2,0,0,11,0,0,0,2,0,1,0,27,0,1,0,0,0,0,17,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0
1672,0,0,4,1,2,0,0,0,0,4,0,1,0,1,0,2,0,7,0,16,1,0,0,1,8,5,0,9,0,0,0,0,2,0,0,0,88,0,0,0,0,0,0,0,0,0,0,3,0,11,0,3,5,0,7,15,4,0,0,2,3,1,0,91,0,2,0,0,0,22,45,0,0,5,2,4,2,15,0,0,4,0,0,4,2,0,0,0,20,2,0,3,1,4,4,0,0,0,40,0,0,0
1673,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1,7,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,1,1,0,0,0,8,12,0,0,1,0,0,0,25,0,1,0,0,0,9,22,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,2,4,2,1,3,0,1,0,0,0,0,26,1,4,0
1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,26,0,1,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1675,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,5,0,7,0,0,13,0,0,0,2,0,2,0,84,0,2,0,0,0,14,96,0,5,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,2,0,0,0,0,36,0,0,0
1676,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,1,0,6,0,0,11,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,0,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,3,0,0,0,0,36,0,0,0
1677,0,0,6,0,5,2,0,0,0,6,0,3,84,6,0,6,0,48,0,47,10,0,0,0,11,12,8,7,653,1,0,0,6,0,0,0,1509,0,0,5,0,2,0,0,0,0,2,11,0,24,6,11,8,0,11,42,0,0,10,1,6,7,0,223,0,5,0,0,1,98,689,3,1,2,0,6,7,710,0,0,90,69,1,6,1,0,0,0,59,10,0,6,0,11,90,0,32,0,246,0,20,0
1678,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,124,0,3,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0
1679,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,7,0,0,0,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1680,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,12,193,0,0,0,0,1,0,6,1,4,0,0,0,20,0,0,0,0,0,4,42,8,0,0,0,0,1,22,0,36,0,0,17,0,0,12,4,0,0,2,0,1,0,107,0,2,0,0,0,20,118,0,40,0,0,0,1,254,0,11,0,0,0,0,7,0,0,0,21,4,1,102,0,3,0,0,0,0,42,0,0,0
1681,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,42,0,0,0,0,0,4,0,0,0,0,0,0,1,48,0,6,2,0,6,0,0,12,0,0,0,2,0,1,0,80,0,2,0,0,0,12,95,0,1,0,0,0,1,242,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,3,0,0,0,0,36,0,0,0
1682,0,0,7,0,2,226,0,9,21,7,0,1,0,22,0,3,0,27,0,18,6,0,0,0,16,17,0,28,0,0,0,0,0,3,0,0,1125,0,0,52,70,0,0,0,0,0,12,22,0,20,4,19,48,0,20,32,28,0,19,0,6,2,0,318,0,5,0,0,0,136,1329,9,7,6,6,21,4,1119,0,16,66,0,2,6,0,0,0,0,13,20,0,22,0,13,68,0,0,0,351,0,0,0
1683,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,3,0,0,0,0,0,1,0,48,0,2,0,0,0,4,12,0,0,0,0,0,1,12,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,8,0,141,0,5,0
1684,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,0,0,8,0,0,1,1,0,1,0,26,0,1,0,0,0,0,14,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0
1685,0,0,0,0,2,10,0,0,0,0,0,37,1,0,0,26,0,14,0,40,16,0,0,0,2,2,0,12,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,143,3,2,85,0,4,23,39,0,1,1,0,5,0,231,0,7,0,0,0,84,199,0,2,2,2,0,5,45,0,21,0,0,0,0,8,0,0,0,51,5,2,2,0,6,0,0,0,0,78,0,0,0
